Categoria,Posicao,Cod_dekoreba,English,Portuguese,Spanish,French,German,Italian
adjetivos,3,1159,dime-store,de forma barata,de buen precio,bon marché,preisgünstig,a buon mercato
adjetivos,1,1160,quiet,calma,poco,tranquille,sanft,calmo
adjetivos,2,1160,calm,calmo,quieto,serein,fromm,tranquillo
adjetivos,3,1160,docile,tranqüila,sosegado,paisible,gelassen,equilibrato
adjetivos,1,1161,light,clara,pálido,léger,hell,chiaro chiara
adjetivos,2,1161,pale,claro,por supuesto,hâve,blass,certo
adjetivos,3,1161,brilliant,pálido,claro,pâle,natürlich,naturalmente
adjetivos,1,1162,blind,cego,ciego,aveugle,blind,cieco
adjetivos,2,1162,blind man,cega,ciega,mal-voyant,Blinder,cieca
adjetivos,3,1162,sightless person,embotado,embotado,mousse,stumpf,smussato
adjetivos,1,1163,full,cheio,lleno,plein,voll,pieno
adjetivos,2,1163,replete,cheia,completo,ivre,ganz,stracolma
adjetivos,3,1163,sozzled,repleto,entero,entier,total,stracolmo
adjetivos,1,1164,gay,chato,achatado,plat,schwul,piano
adjetivos,2,1164,even,farjuto fajuto,llano,vin plat,eben,vino insipido
adjetivos,3,1164,flat,pouco atraente,plano,aplati,flach,vino piatto
adjetivos,1,1165,cyclic,cíclico,cíclico,alcoylant,alkalisieren,alcalinizzare
adjetivos,2,1165,alkylate,alcilação,periódico,cancéreuses,mit Basenüberschüssen versehen,che va a cicli
adjetivos,3,1165,anti-cancer treatment,periódico,-,cyclique,zyklisch,ciclico
adjetivos,1,1166,cynic,cínico,cínico,cynique,Zyniker,cinico
adjetivos,2,1166,cynical,calejado,cínica,misanthropique,kynisch,criticone
adjetivos,3,1166,misanthropic,-,hastiado,cynisme,zynisch,misantropico
adjetivos,1,1167,classic,clássico,característico,classique,klassisch,classico
adjetivos,2,1167,classical,característico,clásico,courant,altsprachlich,clàssico
adjetivos,3,1167,standard,típico,típico,habituel,antik,greco-romano
adjetivos,1,1168,cogent,coerente,coherente,cohérent,kohärent,coerente
adjetivos,2,1168,coherent,tenaz,tenaz,tenace,zusammenhängend,congruo
adjetivos,3,1168,consistent,consequente,convincente,logique,überzeugend,lineare
adjetivos,1,1169,colossal,colossal,prodigioso,colossal,enorm,faraonico
adjetivos,2,1169,gigantic,-,colosal,faramineux,gigantisch,gigante
adjetivos,3,1169,gargantuan,-,desmesurada,énorme,kolossal,prodigioso
adjetivos,1,1170,common,comum,común,commun,gemeinsam,comune
adjetivos,2,1170,communal,ordinário,ordinario,commune,gemeinschaftlich,beccaccino
adjetivos,3,1170,concerted,costumeiro,habitual,bécassine des marais,gewöhnlich,abituale
adjetivos,1,1171,concrete,concreto,hormigón,concret,Beton,concreto
adjetivos,2,1171,hard,betão,concreto,de béton,fest,reale
adjetivos,3,1171,-,formigão,sólido,béton,konkret,in di calcestruzzo
adjetivos,1,1172,bewildering,confuso,confuso,confus,verstört,che lascia perplesso
adjetivos,2,1172,equivocal,vago,impreciso,perplexe,dunkel,confuso
adjetivos,3,1172,confuse,desconcertante,ambiguo,illogique,nebelig,sconvolto
adjetivos,1,1173,frozen,congelado,congelado,congelé,gefroren,gelato
adjetivos,2,1173,rooted,gelado,hielo,gelé,tiefgekühlt,ghiacciato
adjetivos,3,1173,icy,-,congelada,glacé,eisig,supercongelato
adjetivos,1,1174,known,conhecido,conocido,connu,bekannt,conosciuto
adjetivos,2,1174,famed,acostumado,amistad,ami,Bekannte,conoscente
adjetivos,3,1174,acquaintance,amigo,amigo,copain,Bekannter,amico
adjetivos,1,1175,fast,consistente,firme,ferme,Ackerhof,fermo
adjetivos,2,1175,firm,constante,firmo,cohérent,Bauerngut,coerente
adjetivos,1,1176,gay,alegre,feliz,gai,ausgelassen,allegra
adjetivos,2,1176,contented,contente,contento,gaie,fröhlich,allegro
adjetivos,3,1176,glad,feliz,alegre,content,lustig,felice
adjetivos,1,1177,contrary,contrário,contrario,défavorable,abgeneigt,contrario
adjetivos,2,1177,opposite,embirrado,opuesto,ennemi,entgegengesetzt,opposto
adjetivos,3,1177,antagonistic,oposto,al revés,hostile,gegenteilig,ostile
adjetivos,1,1178,brave,animoso,bravo,brave,artig,bravo
adjetivos,2,1178,gallant,bravo,leal,courageux,beherzt,coraggioso
adjetivos,3,1178,good,corajoso,osado,vaillant,brav,audace
adjetivos,1,1179,thin,acre,acerbo,fin,beißend,acre
adjetivos,2,1179,acrid,afiado,acre,aigu,geistreich,acuta
adjetivos,3,1179,acrimonious,agudo,afilado,aigre,grell,acuto
adjetivos,1,1180,cosmopolite,cosmopolita,cosmopolita,cosmopolite,Weltbürger,apolide
adjetivos,2,1180,cosmopolitan,cosmopolitano,ciudadano del mundo,citoyen du monde,Kosmopolit,cosmopolita
adjetivos,3,1180,world citizen,-,-,-,kosmopolitisch,cosmopolitico
adjetivos,1,1181,critic,crítico,crítico,critique,Kritiker,recensore
adjetivos,2,1181,critical,crucial,alarmante,considérable,Kritikerin,crìtico
adjetivos,3,1181,censor,importante,grave,grave,kritisch,critico
adjetivos,1,1182,cruel,cruel,cruel,cruel,grausam,crudele
adjetivos,2,1182,rotten,malvado,malo,atroce,bitter,du latin crudelis
adjetivos,3,1182,FROISS,brutal,feroz,féroce,gefühllos,dérivé de crudus
adjetivos,1,1183,attention,atenção,atención,attention,Achtung,cura
adjetivos,2,1183,care,cuidado,cuidado,soin,Aufmerksamkeit,fedeltà
adjetivos,3,1183,concern,intraqüilidade,cautela,souci,Besorgnis,cautela
adjetivos,1,1184,agog,curioso,curioso,curieux,kurios,curiosi
adjetivos,2,1184,curious,curisoso,inquisitivo,amateur,merkwürdig,curioso
adjetivos,3,1184,inquisitive,notável,extraño,étonnant,neugierig,memorabile
adjetivos,1,1187,sceptical,céptico,escéptico,dubitatif,skeptisch,dubitativo
adjetivos,2,1187,disbelieving,cético,dubitativo,sceptique,kritisch,scettico
adjetivos,3,1187,skeptical,-,-,douteux,-,incredulo
adjetivos,1,1189,sulphurous,cáustico,cáustico,caustique,kaustisch,caustico
adjetivos,2,1189,caustic,corrosivo,quemante,corrosif,ätzend,corrosivo
adjetivos,3,1189,corrosive,acerbo,amargo,acerbe,beißend,al vetriolo
adjetivos,1,1192,rainy,chuvoso,lluvioso,bruineux,regnerisch,piovoso
adjetivos,2,1192,showery,pluvioso,pluvioso,mouillé,verregnet,pluviale
adjetivos,3,1192,wet,de chuva,llovioso,pluvieux,Regen-,uggioso
adjetivos,1,1193,circle,circular,moverse en círculo,cercler,umkreisen,cerchiare
adjetivos,2,1193,roll,redondo,circular,rouler,einkreisen,roteare
adjetivos,3,1193,round,rodear,enroscar,ronde,kreisen,ruotare
adjetivos,1,1194,cobalt,cobalto,cobalto,cobalt,Kobalt,cobalto
adjetivos,2,1194,Co,Co,Co,Co,Cobalt,Co
adjetivos,1,1195,cosmic,cósmico,cósmico,cosmique,kosmisch,cosmico
adjetivos,1,1196,cone-shaped,cônico,cónico,conique,kegelförmig,conico
adjetivos,2,1196,conelike,cónico,cónica,-,konisch,cònico
adjetivos,1,1197,careful,cauteloso,atento,prudent,vorsichtig,prudente
adjetivos,2,1197,accurate,cuidadoso,cuidadoso,soigneux,sorgfältig,accurato
adjetivos,3,1197,heedful,meticuloso,prudente,inquiet,besorgt,cauta
adjetivos,1,1198,curricular,curricular,curricular,-,Lehrplan-,curricolare
adjetivos,1,1200,thick,denso,denso,dense,dicht,denso
adjetivos,2,1200,concentrated,espesso,espeso,dru,gedrängt,impermabile
adjetivos,3,1200,condensed,basto,compacto,serré,geschlossen,pesante
adjetivos,1,1201,gold,dourado,oro,or,golden,dorato
adjetivos,2,1201,golden,dourada,de oro,doré,goldfarben,aureo
adjetivos,3,1201,dolphinfish,pampo-dourado,colorado,dorée,gülden,dorata
adjetivos,1,1202,sweet,doce,dulce,doux,süß,dolce
adjetivos,2,1202,candy,acepipe,azucarado,sucré,Süßigkeit,zuccheroso
adjetivos,3,1202,dainty,coisa doce,caramelo,douce,Balsam,dolcificato
adjetivos,1,1203,straight,direto,derecho,comme il faut,aufrecht,destro
adjetivos,2,1203,straightforward,honesto,directo,droit,bieder,fedele
adjetivos,3,1203,direct,destro,estricto,direct,direkt,dirigere
adjetivos,1,1204,divine,divina,divino,divin,göttlich,divino
adjetivos,2,1204,elevated,divino,sublime,divine,herrlich,divina
adjetivos,3,1204,sublime,esplêndido,excelente,providentiel,köstlich,geniale
adjetivos,1,1205,arduous,aflitivo,afligido,pénible,betrüblich,doloroso
adjetivos,2,1205,bleak,doloroso,doloroso,douloureux,schmerzhaft,dolorosa
adjetivos,3,1205,challenging,irritante,molesto,anxiogène,schmerzlich,che fa male
adjetivos,1,1206,active,activo,activo,énergique,aktiv,attivo
adjetivos,2,1206,energetic,agencioso,drástico,radical,arbeitend,drastico
adjetivos,3,1206,inaction,diligente,drástica,draconien,berufstätig,drastica
adjetivos,1,1208,long-term,duradouro,continuo,permanent,andauernd,continuo
adjetivos,2,1208,abiding,eterno,contínuo,durable,fest,durevole
adjetivos,3,1208,constant,perpétuo,estable,à long terme,fortdauernd,permanente
adjetivos,1,1209,dynamic,dinâmica,dinamica,dynamique,dynamisch,dinamica
adjetivos,2,1209,active,dinâmico,dinamico,-,-,dinamico
adjetivos,1,1210,discrete,discreto,discreto,discret,diskret,separato
adjetivos,2,1210,discret,sutil,sigiloso,circonspect,rücksichtsvoll,singolo
adjetivos,3,1210,prudent,distinguido,prudente,décent,verschwiegen,discreto
adjetivos,1,1211,far,distante,lejano,lointain,entfernt,lontano
adjetivos,2,1211,distant,longe,distante,distant,fern,distante
adjetivos,3,1211,remote,longinquo,lejos,loin,entlegen,vasto
adjetivos,1,1212,comic,cômico,chistoso,drôle,komisch,comico
adjetivos,2,1212,funny,divertido,cómico,amusant,lustig,buffa
adjetivos,3,1212,amusing,engraçado,divertido,cocasse,spaßig,buffo
adjetivos,1,1214,domestic,doméstico,nacional,domestique,Inland,nazionale
adjetivos,2,1214,tame,caseiro,doméstico,familier,häuslich,domestica
adjetivos,3,1214,household,doméstica,-,local,inländisch,domestico
adjetivos,1,1215,dominant,dominante,dominante,dominant,dominant,dominante
adjetivos,2,1215,ascendant,Co-dominância,-,dominate,herrschend,predominante
adjetivos,3,1215,overbearing,Codominância,-,-,vorherrschend,principale
adjetivos,1,1216,sleepyhead,dorminhoco,dormilón,ensomeillé,Schlafmütze,dormiglione
adjetivos,2,1216,sleepy,com sono,dormilona,ensuqué,Schläfer,marmotta
adjetivos,3,1216,sleepy-eyed,sonolento,adormecido,fatigué,Schlafhaube,assonnato
adjetivos,1,1217,gifted,dotado,con altas capacidades intelectuales,doué,begabt,talentato
adjetivos,2,1217,highly gifted,sobredotado,superdotado,surdoué,hochbegabt,talento
adjetivos,3,1217,talented,talentoso,bien dotado,talentueux,talentiert,talentuoso
adjetivos,1,1220,clumsy,desajeitado,torpe,gauche,plump,impacciato
adjetivos,2,1220,awkward,desgracioso,desgarbado,maladroit,linkisch,goffo
adjetivos,3,1220,ungainly,atrapalhado,tosco,lourd,schwerfällig,maldestro
adjetivos,1,1221,desperate,desesperado,desesperada,désespéré,verzweifelt,disperato
adjetivos,2,1221,at one’s wit’s end,falta de esperança,desesperado,sans espoir,aussichtslos,capace di tutto
adjetivos,3,1221,forlorn,desesperador,cansado,desespéré,hoffnungslos,faccina stanca
adjetivos,1,1222,comprehensive,detalhado,completo,complet,detailliert,singole
adjetivos,2,1222,particularized,abrangente,extenso,détaillé,ausführlich,per esteso
adjetivos,3,1222,in-depth,amplo,global,-,durchdacht,dettagliato
adjetivos,1,1224,double,duplo,doble,double,doppelt,doppia
adjetivos,2,1224,dual,dúplice,duplo,normal,zweifach,doppio
adjetivos,3,1224,twofold,dobro,triple,duel,doppel,duplice
adjetivos,1,1225,hard,dura,dura,dur,fest,dura
adjetivos,2,1225,stiff,duro,duro,dure,hart,duro
adjetivos,3,1225,arduous,difícil,difícil,impécunieux,schwierig,difficile
adjetivos,1,1226,awkward,brando,delicado,délicat,behutsam,delicato
adjetivos,2,1226,dainty,delicado,exquisito,fin,delikat,dolce
adjetivos,3,1226,delicate,fino,fino,fluet,empfindlich,placido
adjetivos,1,1227,intriguing,desafiador,desafiador,défi,aufsässig,sfidante
adjetivos,2,1227,challenger,ambicioso,ambicioso,ambitieux,trutzig,ambizioso
adjetivos,3,1227,challenging,complicado,exigente,pénible,-,di sfida
adjetivos,1,1228,sublime,elevado,sublime,sublime,sublim,alto
adjetivos,2,1228,high,alto,alto,haut,erhaben,elevato
adjetivos,3,1228,lofty,eminente,fuerte,élevé,hoch,patetico
adjetivos,1,1229,huge,enorme,enorme,énorme,sehr groß,enorme
adjetivos,2,1229,astronomical,gigantesco,grandote,formidable,enorm,gigantesco
adjetivos,3,1229,colossal,imenso,colosal,immense,riesengroß,ampio
adjetivos,1,1230,arcane,escuro,oscuro,obscur,dunkel,oscuro
adjetivos,2,1230,dark,entristecedor,adusto,sombre,finster,scuro
adjetivos,3,1230,dim,macambúzio,cubierto,foncé,düster,tenebroso
adjetivos,1,1231,queer,bizarro,extraño,bizarre,seltsam,curioso
adjetivos,2,1231,strange,estranho,inusual,étrange,befremdlich,strano
adjetivos,3,1231,foreign,barroco,raro,singulier,fremd,un po’ male
adjetivos,1,1232,ethical,ético,ético,éthique,ethisch,etico
adjetivos,2,1232,ethic,-,ética,-,sittlich,deontologico
adjetivos,1,1233,frazzle,exausto,exhausto,brisé,erschöpft,affaticato
adjetivos,2,1233,rooted,sofrido,agotado,à bout de forces,abgestumpft,debilitato
adjetivos,3,1233,beat,esgotado,-,épuisé,ausgelutscht,debole
adjetivos,1,1234,exotic,exótico,extranjero,exotique,exotisch,esotico
adjetivos,2,1234,unusual,estrangeiro,extraño,étranger,fremd,straniero
adjetivos,1,1235,elegant,elegante,chic,élégant,elegant,elegante
adjetivos,2,1235,exquisite,airoso,elegante,élégante,auserlesen,raffinato
adjetivos,3,1235,dressy,esbelto,fino,galant,elegante,bene
adjetivos,1,1236,resilient,elástico,elástico,souple,elastisch,elastico
adjetivos,2,1236,elastic,resiliente,flexible,élastique,federnd,elàstico
adjetivos,3,1236,flexible,flexível,goma,compressible,spannkräftig,elastica
adjetivos,1,1237,active,activo,activo,énergique,aktiv,attivo
adjetivos,2,1237,energetic,agencioso,drástico,radical,arbeitend,energico
adjetivos,3,1237,inaction,diligente,enérgico,emphatique,berufstätig,vigoroso
adjetivos,1,1238,emphatic,enfático,enérgico,emphatique,ausdrücklich,energico
adjetivos,2,1238,forceful,enérgico,enfático,exclamatif,bombastisch,esclamativo
adjetivos,1,1239,false,errado,falso,faux,falsch,errato
adjetivos,2,1239,wrong,falso,incorrecto,incorrect,unwahr,falso
adjetivos,3,1239,erroneous,incorreto,malo,mauvais,verkehrt,riprovevole
adjetivos,1,1240,lean,esbelto,delgada,mince,dürr,magro
adjetivos,2,1240,slender,magro,delgado,svelte,mager,snello
adjetivos,3,1240,graceful,gracioso,esbelto,gracieux,schlank,affascinante
adjetivos,1,1241,scanty,escasso,escaso,insuffisant,knapp,scarso
adjetivos,2,1241,scarce,insuficiente,rara,rare,spärlich,raro
adjetivos,3,1241,thin,raro,raro,maigre,dürftig,magro
adjetivos,1,1242,slippery,escorregadio,resbaladizo,glissant,glatt,scivoloso
adjetivos,2,1242,slick,liso,astuto,fuyant,rutschig,sdrucciolevole
adjetivos,3,1242,slippy,astuto,escurridizo,insaisissable,schmierig,scivolosa
adjetivos,1,1243,active,aplicado,diligente,assidu,beflissen,laborioso
adjetivos,2,1243,assiduous,assíduo,activo,laborieux,emsig,attivo
adjetivos,3,1243,diligent,diligente,laborioso,appliqué,fleißig,industrioso
adjetivos,1,1244,specific,específico,específico,spécifique,spezifisch,specifico
adjetivos,1,1245,smart,esperto,capaz,habile,beweglich,furbo
adjetivos,2,1245,agile,hábil,hábil,intelligent,durchtrieben,stile
adjetivos,3,1245,canny,Tricky,astuto,artificieux,flink,intelligente
adjetivos,1,1246,thick,espesso,grueso,gros,dick,spessa
adjetivos,2,1246,concentrated,grosso,espeso,grosse,dicht,spesso
adjetivos,3,1246,condensed,denso,denso,épais,gedrängt,denso
adjetivos,1,1247,static,estático,estático,statique,statisch,statico
adjetivos,2,1247,stable,quedo,inmóvil,encore,feststehend,fermo
adjetivos,3,1247,motionless,-,quieto,immobile,-,immobile
adjetivos,1,1248,barren,estéril,ilusorio,abortif,steril,infertile
adjetivos,2,1248,abortive,infértil,ineficaz,vain,unfruchtbar,sterile
adjetivos,3,1248,fruitless,árido,inútil,stérile,abortiv,infruttifero
adjetivos,1,1249,abiding,duradouro,continuo,permanent,andauernd,continuo
adjetivos,2,1249,constant,eterno,contínuo,éternel,fest,durevole
adjetivos,3,1249,continual,perpétuo,estable,perpétuel,fortdauernd,permanente
adjetivos,1,1251,accurate,acurado,correcto,accurat,akkurat,esatto
adjetivos,2,1251,correct,exato,exacto,exacte,exakt,preciso
adjetivos,3,1251,exact,justo,justo,précis,genau,accurato
adjetivos,1,1252,excessive,excessivo,desmesurado,excessif,ausbündig,eccessivo
adjetivos,2,1252,exceeding,demasiado,excesivo,fort,exzessiv,esuberante
adjetivos,3,1252,fulsome,extremamente,indebido,haut,unmäßig,libertino
adjetivos,1,1253,exclusive,exclusivo,exclusivo,exclusif,Exklusivmodus,esclusivo
adjetivos,2,1253,dedicated,confidencial,exclusiva,seul,ausschließlich,esclusivamente
adjetivos,3,1253,private,particular,-,privé,exklusiv,esclusivistico
adjetivos,1,1254,model,exemplar,ejemplar,exemplaire,Abdruck,esemplare
adjetivos,2,1254,exemplary,modelar,dechado,modèle,beispielhaft,modello
adjetivos,3,1254,exemplar,modelo,ejemplo,exemple,exemplarisch,copia
adjetivos,1,1255,effusive,expansivo,-,expansif,dehnbar,espansive
adjetivos,1,1256,experienced,experiente,experto,experimenté,kundig,esperto
adjetivos,2,1256,practiced,competente,competente,expérimenté,bewandert,sicuro
adjetivos,3,1256,seasoned,habilidoso,diestro,adroit,erfahren,asso
adjetivos,1,1257,explicit,explícito,explícito,clair,ausdrücklich,esplicito
adjetivos,2,1257,express,-,manifiesto,explicite,deutlich,espresso
adjetivos,3,1257,undisguised,-,explícita,limpide,eindeutig,denotativo
adjetivos,1,1258,expressive,expressivo,expresivo,argent,ausdrucksvoll,facondo
adjetivos,2,1258,articulated,significativo,expresiva,courant,beredt,espressiva
adjetivos,3,1258,dramatic,eloquente,elocuente,éloquent,expressiv,espressivo
adjetivos,1,1259,ample,amplo,amplio,étendu,ausgedehnt,abbondante
adjetivos,2,1259,broad,espaçoso,vasto,large,geräumig,largo
adjetivos,3,1259,bulky,extenso,abundante,ample,umfangreich,grande
adjetivos,1,1260,out,exterior,fuera,hors,heraus,fuori
adjetivos,2,1260,outer,externo,con el,aspect,hinaus,fistola
adjetivos,3,1260,exterior,fora,exterior,spectacle,Fistel,esterno
adjetivos,1,1261,extraordinary,extraordinário,extraordinario,extraordinaire,außergewöhnlich,straordinaria
adjetivos,2,1261,outstanding,destacado,bizarro,exceptionnel,außerordentlich,straordinario
adjetivos,3,1261,bizarre,excepcional,curioso,exceptionnelle,herausragend,eccezionale
adjetivos,1,1263,exultant,exultante,apoteósica,triomphal,beschwingt,esultante
adjetivos,2,1263,jubilant,jubiloso,apoteósico,triomphant,ermutigt,trionfale
adjetivos,3,1263,elated,triunfador,exultante,de joie,erregt,trionfante
adjetivos,1,1265,fair,equilibrado,equilibrado,equilibré,fair,equa
adjetivos,2,1265,balanced,honesto,equitativo,balancé,ausgewogen,equo
adjetivos,3,1265,even,justo,justo,juste,ausgeglichen,giusta
adjetivos,1,1266,effortless,fácil,fácil or nada penoso,aisé,mühelos,facile
adjetivos,2,1266,easy,simples,fácil,aisée,einfach,semplice
adjetivos,3,1266,piece of cake,sem esforço,bicoca,sans effort,leicht,comodo
adjetivos,1,1267,cold,fria,fría,froid,kalt,fredda
adjetivos,2,1267,cool,frio,frío,froide,kaltherzig,freddo
adjetivos,3,1267,coldness,fresca,fresca,frais,Kälte,gelata
adjetivos,1,1268,thin,fino,acerbo,fin,beißend,acre
adjetivos,2,1268,acrid,acre,acre,délicat,geistreich,acuta
adjetivos,3,1268,acrimonious,afiado,afilado,mince,grell,acuto
adjetivos,1,1269,hard,forte,fuerte,fort,stark,forte
adjetivos,2,1269,strong,resistente,resistente,solide,erhaben,alto
adjetivos,3,1269,high,irregular,alto,irrégulier,hoch,poderoso
adjetivos,1,1270,weak,fraca,débil,faible,schwach,debole
adjetivos,2,1270,feeble,fraco,flojo,décrépit,flau,lampada
